No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tenggaro;1606091001;Tenggaro;16.06.08.2001
2;Keluang;1606091002;Keluang;16.06.08.1015
3;Sumber Agung;1606091003;Sumber Agung;16.06.08.2006
4;Karya Maju;1606091004;Karya Maju;16.06.08.2007
5;Tegal Mulya;1606091005;Tegal Mulyo;16.06.08.2008
6;Mekar Jaya;1606091006;Mekar Jaya;16.06.08.2005
7;Loka Jaya;1606091007;Loka Jaya;16.06.08.2010
8;Dawas;1606091008;Dawas;16.06.08.2004
9;Tanjung Dalam;1606091009;Tanjung Dalam;16.06.08.2003
10;Cipta Praja;1606091010;Cipta Praja;16.06.08.2009
11;Mekarsari;1606091011;Mekar Sari;16.06.08.2011
12;Mulyo Asih;1606091012;Mulyo Asih;16.06.08.2013
13;Sido Rejo;1606091013;Sido Rejo;16.06.08.2012
14;Sridamai;1606091014;Sridamai;16.06.08.2014
