No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Liabuku;7472040004;Liabuku;74.72.04.1001
2;Ngkari-ngkari;7472040005;Ngkaring Karing;74.72.04.1002
3;Kampeonaho;7472040006;Kampeonaho;74.72.04.1003
4;Waliabuku;7472040008;Waliabuku;74.72.04.1008
5;Tampuna;7472040010;Tampuna;74.72.04.1010
