No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jila;9412041001;Jila;91.09.06.2001
2;Diloa;9412041005;Diloa;91.09.06.2002
3;Noemun;9412041006;Noemun;91.09.06.2003
4;Pasir Putih;9412041009;Pasir Putih;91.09.06.2006
5;Pilikogom;9412041010;Pilik Ogom;91.09.06.2008
6;Bunaraugin;9412041011;Bunaraugin;91.09.06.2009
7;Umpliga;9412041012;Umpliga;91.09.06.2010
8;Diola Ii;9412041013;Diloa Dua;91.09.06.2025
9;Amuaogom;9412041014;Amua Ogom;91.09.06.2011
10;Jengkoan;9412041015;Jengkon;91.09.06.2007
