No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rantau Tipu;1509051001;Rantau Tipu;15.08.07.2007
2;Renah Sungai Ipuh;1509051002;Renah Sungai Ipuh;15.08.07.2011
3;Pemunyian;1509051003;Pemunyian;15.08.07.2010
4;Lubuk Tanah Terban;1509051004;Lbk. Tanah Terban;15.08.07.2009
5;Renah Sungai Besar;1509051005;Renah Sungai Besar;15.08.07.2005
6;Tanjung Bungo;1509051006;Tanjung Bungo;15.08.07.2001
7;Tuo Limbur;1509051007;Tuo Limbur;15.08.07.2004
8;Muara Tebo Pandak;1509051008;Muaro Tebo Pandak;15.08.07.2006
9;Tebo Jaya;1509051009;Tebo Jaya;15.08.07.2012
10;Sekar Mengkuang;1509051010;Sekar Mengkuang;15.08.07.2013
11;Pauh Agung;1509051011;Pauh Agung;15.08.07.2003
12;Baru Lubuk Mengkuang;1509051012;Baru Lbk. Mengkuang;15.08.07.2008
13;Tuo Lubuk Mengkuang;1509051013;Tuo Lbk. Mengkuang;15.08.07.2002
14;Limbur Baru;1509051018;Limbur Baru;15.08.07.2014
