No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Golo Lobos;5319050001;Golo Lobos;53.19.02.2013
2;Bangka Kuleng;5319050002;Bangka Kuleng;53.19.02.2014
3;Mando Sawu;5319050003;Mandosawu;53.19.02.1027
4;Bangka Pau;5319050004;Bangka Pau;53.19.02.2015
5;Nggalak Leleng;5319050005;Nggalak Leleng;53.19.02.1028
6;Golo Nderu;5319050006;Golo Nderu;53.19.02.2016
7;Pocolia;5319050007;Poco Lia;53.19.02.2001
8;Gurung Turi;5319050016;Gurung Turi;53.19.02.2018
9;Compang Laho;5319050017;Compang Laho;53.19.02.2019
10;Bea Waek;5319050018;Bea Waek;53.19.02.2011
11;Satar Tesem;5319050019;Satar Tesem;53.19.02.2017
12;Lenang;5319050020;Lenang;53.19.02.2003
13;Pocong;5319050021;Pocong;53.19.02.2002
14;Watu Lanur;5319050025;Watu Lanur;53.19.02.2020
15;Leong;5319050026;Leong;53.19.02.2005
16;Melo;5319050027;Melo;53.19.02.2004
17;Golo Ndari;5319050028;Golo Ndari;53.19.02.2026
18;Compang Wesang;5319050029;Compang Wesang;53.19.02.2029
19;Bangka Leleng;5319050030;Bangka Leleng;53.19.02.1042
20;Lento;5319050031;Lento;53.19.02.2031
21;Golo Rengket;5319050036;Golo Rengket;53.19.02.2033
22;Golo Wune;5319050037;Golo Wune;53.19.02.2030
23;Deno;5319050038;Deno;53.19.02.2037
24;Compang Weluk;5319050041;Compang Weluk;53.19.02.2032
