No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tegalrejo;3309080001;Tegalrejo;33.09.08.2004
2;Gombang;3309080002;Gombang;33.09.08.2003
3;Manjung;3309080003;Manjung;33.09.08.2002
4;Kateguhan;3309080004;Kateguhan;33.09.08.2001
5;Bendosari;3309080005;Bendosari;33.09.08.2010
6;Jatirejo;3309080006;Jatirejo;33.09.08.2009
7;Kemasan;3309080007;Kemasan;33.09.08.2008
8;Tlawong;3309080008;Tlawong;33.09.08.2005
9;Jenengan;3309080009;Jenengan;33.09.08.2006
10;Cepokosawit;3309080010;Cepokosawit;33.09.08.2007
11;Guwokajen;3309080011;Guwokajen;33.09.08.2012
12;Karangduren;3309080012;Karangduren;33.09.08.2011
