No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jatimekar;3214010006;Jatimekar;32.14.03.2002
2;Cikaobandung;3214010007;Cikaobandung;32.14.03.2001
3;Jatiluhur;3214010008;Jatiluhur;32.14.03.2003
4;Cilegong;3214010009;Cilegong;32.14.03.2004
5;Kembangkuning;3214010010;Kembangkuning;32.14.03.2005
6;Cibinong;3214010011;Cibinong;32.14.03.2006
7;Parakanlima;3214010015;Parakanlima;32.14.03.2010
8;Cisalada;3214010016;Cisalada;32.14.03.2009
9;Mekargalih;3214010017;Mekargalih;32.14.03.2008
10;Bunder;3214010018;Bunder;32.14.03.2007
