No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lutan;6411020001;Lutan;64.11.02.2003
2;Memahak Teboq;6411020002;Memahak Teboq;64.11.02.2002
3;Sirau;6411020003;Sirau;64.11.02.2010
4;Mata Libaq;6411020004;Matalibaq;64.11.02.2004
5;Datah Bilang Ilir;6411020005;Datah Bilang Ilir;64.11.02.2005
6;Datah Bilang Ulu;6411020006;Datah Bilang Ulu;64.11.02.2006
7;Datah Bilang Baru;6411020007;Datah Bilang Baru;64.11.02.2009
8;Long Hubung;6411020008;Long Hubung;64.11.02.2001
9;Wana Pariq;6411020009;Wana Pariq;64.11.02.2008
10;Tri Pariq Makmur;6411020010;Tri Pariq Makmur;64.11.02.2007
11;Long Hubung Ulu;6411020011;Long Hubung Ulu;64.11.02.2011
