No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasir Putih;1409023001;Pasir Putih;14.07.05.2004
2;Balai Jaya;1409023002;Balai Jaya;14.07.05.2005
3;Balam Sempurna;1409023003;Balam Sempurna;14.07.05.2006
4;Balam Sempurna Kota;1409023004;Balam Sempurna Kota;14.07.05.1021
5;Balam Jaya;1409023005;Balam Jaya;14.07.05.2034
6;Balai Jaya Kota;1409023006;Balai Jaya Kota;14.07.05.1020
7;Pasir Putih Utara;1409023007;Pasir Putih Utara;14.07.05.2027
8;Kencana;1409023008;Kencana;14.07.05.2009
9;Bagan Bhakti;1409023009;Bagan Bakti;14.07.05.2010
10;Pasir Putih Barat;1409023010;Pasir Putih Barat;14.07.05.2032
11;Lubuk Jawi;1409023011;Lubuk Jawi;14.07.05.2011
