No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Perkebunan Pernantian;1223020001;Perkebunan Pernantian;12.23.05.2002
2;Perkebunan Marbau Selatan;1223020002;Perk. Marbau Selatan;12.23.05.2003
3;Perkebunan Milano;1223020003;Perkebunan Milano;12.23.05.2004
4;Pulo Bargot;1223020004;Pulo Bargot;12.23.05.2006
5;Sumber Mulyo;1223020005;Sumber Mulyo;12.23.05.2018
6;Sipare Pare Hilir;1223020006;Sipare Pare Hilir;12.23.05.2008
7;Sipare Pare Tengah;1223020007;Sipare Pare Tengah;12.23.05.2007
8;Tubiran;1223020008;Tubiran;12.23.05.2009
9;Belongkut;1223020009;Belongkut;12.23.05.2010
10;Simpang Empat;1223020010;Simpang Empat;12.23.05.2011
11;Marbau;1223020011;Marbau;12.23.05.1001
12;Babussalam;1223020012;Babussalam;12.23.05.2012
13;Marbau Selatan;1223020013;Marbau Selatan;12.23.05.2013
14;Aek Tapa;1223020014;Aek Tapa;12.23.05.2014
15;Lobu Rampah;1223020015;Lobu Rampah;12.23.05.2015
16;Perkebunan Brussel;1223020016;Perkebunan Brussel;12.23.05.2005
17;Bulungihit;1223020017;Bulungihit;12.23.05.2016
18;Aek Hitetoras;1223020018;Aek Hitetoras;12.23.05.2017
