No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Balingbing;3213141001;Balimbing;32.13.28.2007
2;Cidadap;3213141002;Cidadap;32.13.28.2009
3;Cidahu;3213141003;Cidahu;32.13.28.2008
4;Pangsor;3213141004;Pangsor;32.13.28.2005
5;Munjul;3213141005;Munjul;32.13.28.2003
6;Margahayu;3213141006;Margahayu;32.13.28.2004
7;Bendungan;3213141007;Bendungan;32.13.28.2002
8;Mekarwangi;3213141008;Mekarwangi;32.13.28.2001
9;Sumurgintung;3213141009;Sumurgintung;32.13.28.2006
