No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Minggirsari;3505080001;Minggirsari;35.05.10.2001
2;Gogodeso;3505080002;Gogodeso;35.05.10.2003
3;Karangsono;3505080003;Karangsono;35.05.10.2007
4;Satreyan;3505080004;Satreyan;35.05.10.1010
5;Kanigoro;3505080005;Kanigoro;35.05.10.1008
6;Tlogo;3505080006;Tlogo;35.05.10.2006
7;Gaprang;3505080007;Gaprang;35.05.10.2004
8;Jatinom;3505080008;Jatinom;35.05.10.2002
9;Kuningan;3505080009;Kuningan;35.05.10.2012
10;Papungan;3505080010;Papungan;35.05.10.2005
11;Banggle;3505080011;Banggle;35.05.10.2009
12;Sawentar;3505080012;Sawentar;35.05.10.2011
