No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Prigi;3315010001;Prigi;33.15.01.2006
2;Ngombak;3315010002;Ngombak;33.15.01.2005
3;Kentengsari;3315010003;Kentengsari;33.15.01.2004
4;Karanglangu;3315010004;Karanglangu;33.15.01.2001
5;Panimbo;3315010005;Panimbo;33.15.01.2002
6;Padas;3315010006;Padas;33.15.01.2009
7;Deras;3315010007;Deras;33.15.01.2003
8;Klitikan;3315010008;Klitikan;33.15.01.2008
9;Kedungjati;3315010009;Kedungjati;33.15.01.2007
10;Kalimaro;3315010010;Kalimaro;33.15.01.2010
11;Jumo;3315010011;Jumo;33.15.01.2011
12;Wates;3315010012;Wates;33.15.01.2012
