No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kasengan;3529150001;Kasengan;35.29.03.2001
2;Lalangon;3529150002;Lalangon;35.29.03.2002
3;Tenonan;3529150003;Tenonan;35.29.03.2003
4;Lanjuk;3529150004;Lanjuk;35.29.03.2004
5;Gadding;3529150005;Gadding;35.29.03.2005
6;Giring;3529150006;Giring;35.29.03.2006
7;Gunung Kembar;3529150007;Gunung Kembar;35.29.03.2007
8;'Jaba''an';3529150008;Jaba'an;35.29.03.2008
9;Manding Laok;3529150009;Manding Laok;35.29.03.2009
10;Manding Daya;3529150010;Manding Daya;35.29.03.2011
11;Manding Timur;3529150011;Manding Timur;35.29.03.2010
