No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tembakak Way Sindi;1813040001;Tembakak Way Sindi;18.13.05.2010
2;Way Sindi Utara;1813040002;Way Sindi Utara;18.13.05.2009
3;Asahan Way Sindi;1813040003;Asahan Way Sindi;18.13.05.2012
4;Way Sindi Hanuan;1813040004;Way Sindi Hanuan;18.13.05.2011
5;Way Sindi;1813040005;Way Sindi;18.13.05.2003
6;Kebuayan;1813040006;Kebuayan;18.13.05.2001
7;Way Nukak;1813040007;Way Nukak;18.13.05.2002
8;Laay;1813040008;Laay;18.13.05.2006
9;Penggawa Lima Ulu;1813040009;Penggawa V Ulu;18.13.05.2007
10;Penengahan;1813040010;Penengahan;18.13.05.2004
11;Penggawa Lima Tengah;1813040011;Penggawa V Tengah;18.13.05.2008
12;Menyancang;1813040012;Menyancang;18.13.05.2005
