No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Buluh Tumbang;1902060007;Buluh Tumbang;19.02.01.2003
2;Perawas;1902060008;Perawas;19.02.01.2004
3;Lesung Batang;1902060009;Lesung Batang;19.02.01.1005
4;Pangkallalang;1902060010;Pangkallalang;19.02.01.1006
5;Dukong;1902060011;Dukong;19.02.01.2007
6;Juru Seberang;1902060012;Juru Seberang;19.02.01.2008
7;Kota;1902060013;Kota;19.02.01.1001
8;Parit;1902060014;Parit;19.02.01.1002
9;Air Saga;1902060016;Air Saga;19.02.01.2010
10;Paal Satu;1902060017;Paal Satu;19.02.01.1011
11;Air Merbau;1902060018;Air Merbau;19.02.01.2012
12;Aik Ketekok;1902060019;Aik Ketekok;19.02.01.2014
13;Aik Rayak;1902060020;Aik Rayak;19.02.01.2015
14;Aik Pelempang Jaya;1902060021;Aik Pelempang Jaya;19.02.01.2013
15;Kampong Damai;1902060022;Kampong Damai;19.02.01.1016
