No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kediren;3520030001;Kediren;35.20.03.2001
2;Lembeyan Kulon;3520030002;Lembeyan Kulon;35.20.03.1002
3;Lembeyan Wetan;3520030003;Lembeyan Wetan;35.20.03.2003
4;Tunggur;3520030004;Tunggur;35.20.03.2004
5;Dukuh;3520030005;Dukuh;35.20.03.2005
6;Kedungpanji;3520030006;Kedungpanji;35.20.03.2006
7;Nguri;3520030007;Nguri;35.20.03.2007
8;Pupus;3520030008;Pupus;35.20.03.2008
9;Tapen;3520030009;Tapen;35.20.03.2009
10;Krowe;3520030010;Krowe;35.20.03.2010
