No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Parek;6103110001;Parek;61.08.05.2013
2;Tenguwe;6103110002;Tenguwe;61.08.05.2012
3;Engkadik Pade;6103110003;Engkadik Pade;61.08.05.2010
4;Semuntik;6103110004;Semuntik;61.08.05.2008
5;Sekendal;6103110005;Sekendal;61.08.05.2007
6;Sepangah;6103110006;Sepangah;61.08.05.2004
7;Serimbu;6103110007;Serimbu;61.08.05.2001
8;Jambu Tembawang;6103110008;Jambu Tembawang;61.08.05.2003
9;Dange Aji;6103110009;Dange Aji;61.08.05.2011
10;Bentiang Madomang;6103110010;Bentiang Madomang;61.08.05.2014
11;Tengon;6103110011;Tengon;61.08.05.2015
12;Sempatung Lawek;6103110012;Sempatung Lawek;61.08.05.2016
13;Engkangin;6103110013;Engkangin;61.08.05.2002
14;Merayuh;6103110014;Merayuh;61.08.05.2005
15;Nyari;6103110015;Nyari;61.08.05.2006
16;Temoyok;6103110016;Temoyok;61.08.05.2009
