No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Penjaringan;3175010;Penjaringan;31.72.01
2;Pademangan;3175020;Pademangan;31.72.05
3;Tanjung Priok;3175030;Tanjung Priok;31.72.02
4;Koja;3175040;Koja;31.72.03
5;Kelapa Gading;3175050;Kelapa Gading;31.72.06
6;Cilincing;3175060;Cilincing;31.72.04
