No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulau Padang;6212040001;Pulau Padang;62.13.03.2001
2;Ramania;6212040002;Ramania;62.13.03.2003
3;Kambitin;6212040003;Kambitin;62.13.03.2002
4;Bentot;6212040004;Bentot;62.13.03.2004
5;Ampari Bora;6212040005;Ampari Bura;62.13.03.2005
6;Kotam;6212040006;Kotam;62.13.03.2006
7;Betang Nalong;6212040007;Betang Nalong;62.13.03.2008
8;Mawani;6212040008;Mawani;62.13.03.2009
9;Jango;6212040009;Jango;62.13.03.2010
10;Lalap;6212040010;Lalap;62.13.03.2011
