No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lau Kapur;1211030001;Lau Kapur;12.06.08.2007
2;Kem Kem;1211030002;Kem Kem;12.06.08.2002
3;Gunung;1211030003;Gunung;12.06.08.2001
4;Simpang Pergendangen;1211030004;---;---
5;Pergendangen;1211030005;Pergendangen;12.06.08.2010
6;Tigabinanga;1211030006;Tiga Binanga;12.06.08.1019
7;Kuta Galoh;1211030007;Kuta Galoh;12.06.08.2015
8;Kuta Raya;1211030008;Kuta Raya;12.06.08.2009
9;Bunga Baru;1211030009;Bunga Baru;12.06.08.2016
10;Pertumbuken;1211030010;Pertumbuken;12.06.08.2003
11;Kuala;1211030011;Kuala;12.06.08.2004
12;Kuta Buara;1211030012;Kuta Buara;12.06.08.2018
13;Simolap;1211030013;Simolap;12.06.08.2011
14;Kuta Bangun;1211030014;Kuta Bangun;12.06.08.2008
15;Sukajulu;1211030015;Suka Julu;12.06.08.2014
16;Kutambaru Punti;1211030016;Kutambaru Punti;12.06.08.2017
17;Kuta Gerat;1211030017;Kuta Gerat;12.06.08.2013
18;Limang;1211030018;Limang;12.06.08.2005
19;Perbesi;1211030019;Perbesi;12.06.08.2006
20;Batumamak;1211030020;Batumamak;12.06.08.2020
