No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Weduar Feer;8102024001;Weduar Fer;81.02.18.2007
2;Rahangiar;8102024002;Rahangiar;81.02.18.2013
3;Uat;8102024003;Uat;81.02.18.2008
4;Ngan;8102024004;Ngan;81.02.18.2009
5;Ohoilean;8102024005;Ohoilean;81.02.18.2011
6;Wafol;8102024006;Wafol;81.02.18.2012
7;Watkidat;8102024007;Watkidat;81.02.18.2010
8;Feer;8102024008;Feer;81.02.18.2003
9;Rerean;8102024009;Rerean;81.02.18.2004
10;Ngurko;8102024010;Ngurko;81.02.18.2005
11;Hako;8102024011;Hoko;81.02.18.2006
12;Ngafan;8102024012;Ngafan;81.02.18.2002
13;Hoat;8102024013;Hoat;81.02.18.2001
