No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mandalajaya;3206030001;Mandalajaya;32.06.03.2008
2;Cikalong;3206030002;Cikalong;32.06.03.2001
3;Cikancra;3206030003;Cikancra;32.06.03.2003
4;Tonjongsari;3206030004;Tonjongsari;32.06.03.2013
5;Singkir;3206030005;Singkir;32.06.03.2004
6;Panyiaran;3206030006;Panyiaran;32.06.03.2005
7;Cibeber;3206030007;Cibeber;32.06.03.2006
8;Cidadali;3206030008;Cidadali;32.06.03.2009
9;Kubangsari;3206030009;Kubangsari;32.06.03.2012
10;Cikadu;3206030010;Cikadu;32.06.03.2007
11;Sindangjaya;3206030011;Sindangjaya;32.06.03.2011
12;Kalapagenep;3206030012;Kalapagenep;32.06.03.2002
13;Cimanuk;3206030013;Cimanuk;32.06.03.2010
