No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Batu Jong Jong;1213010001;Batu Jong - Jong;12.05.01.2014
2;Lau Damak;1213010002;Lau Damak;12.05.01.2002
3;Timbang Lawan;1213010003;Timbang Lawan;12.05.01.2003
4;Sampe Raya;1213010004;Sampe Raya;12.05.01.2004
5;Bukit Lawang;1213010005;---;---
6;Perkebunan Bungara;1213010006;Perkebunan Bungara;12.05.01.2008
7;Pekan Bahorok;1213010007;Pekan Bahorok;12.05.01.1001
8;Empus;1213010008;Empus;12.05.01.2011
9;Perkebunan Turangi;1213010009;Perkebunan Turangi;12.05.01.2007
10;Simpang Pulau Rambung;1213010010;Simpang Pulo Rambung;12.05.01.2012
11;Sematar;1213010011;Sematar;12.05.01.2015
12;Perkebunan Pulau Rambung;1213010012;Perkebunan Pulo Rambung;12.05.01.2016
13;Suka Rakyat;1213010013;Suka Rakyat;12.05.01.2006
14;Tanjung Lenggang;1213010014;Tanjung Lenggang;12.05.01.2005
15;Perkebunan Sei Musam;1213010017;Perkebunan Sei Musam;12.05.01.2013
16;Sei Musam Kendit;1213010018;Sei Musam Kendit;12.05.01.2017
17;Timbang Jaya;1213010020;Timbang Jaya;12.05.01.2020
18;Musam Pembangunan;1213010021;Musam Pembangunan;12.05.01.2021
19;Ujung Bandar;1213010023;Ujung Bandar;12.05.01.2022
