No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cek Mbon;1105110008;Cek Mbon;11.03.07.2031
2;Seuneubok Pidie;1105110018;Seuneubok Pidie;11.03.07.2025
3;Kuala Leuge;1105110019;Kuala Leuge;11.03.07.2020
4;Seuneubok Peusangan;1105110020;Seuneubok Peusangan;11.03.07.2023
5;Leubuk Pempeng;1105110023;Lubok Pempeng;11.03.07.2028
6;Dama Tutong;1105110024;Dama Tutong;11.03.07.2026
7;Bale Buya;1105110025;Balee Buya;11.03.07.2021
8;Matang Gleum;1105110026;Matang Gleum;11.03.07.2027
9;Alue Nibong;1105110027;Alue Nibong;11.03.07.2022
10;Buket Pala;1105110028;Buket Pala;11.03.07.2029
11;Blang Simpo;1105110029;Blang Simpo;11.03.07.2033
12;Paya Kalut;1105110030;Paya Kalui;11.03.07.2030
13;Alue Dua Paya Gajah;1105110031;Alue Dua Paya Gajah;11.03.07.2007
14;Seuneubok Aceh;1105110032;Seuneubok Aceh;11.03.07.2024
15;Uteun Dama;1105110033;Uteun Dama;11.03.07.2005
16;Paya Meuligo;1105110034;Paya Meuligou;11.03.07.2032
17;Punti;1105110035;Punti;11.03.07.2006
18;Keumuneng;1105110036;Keumuneng;11.03.07.2019
19;Bangka Rimueng;1105110037;Bangka Rimung;11.03.07.2014
20;Leuge;1105110038;Leuge;11.03.07.2004
21;Lhok Dalam;1105110039;Lhok Dalam;11.03.07.2012
22;Bandrong;1105110040;Bandrong;11.03.07.2016
23;Tanah Rata;1105110042;Tanoh Rata;11.03.07.2015
24;Tualang;1105110043;Tualang;11.03.07.2002
25;Keude Peureulak;1105110044;Keude Peureulak;11.03.07.2003
26;Cot Muda Itam;1105110045;Cot Muda Itam;11.03.07.2018
27;Pasir Putih;1105110046;Pasir Putih;11.03.07.2001
28;Blang Betra;1105110047;Blang Bitra;11.03.07.2008
29;Beusa Meuranou;1105110055;Beusa Meuranoe;11.03.07.2013
30;Seumatang Muda Itam;1105110056;Seumatang Muda Itam;11.03.07.2011
31;Blang Balok;1105110057;Blang Balok;11.03.07.2017
32;Kuala Bugak;1105110058;Kuala Bugak;11.03.07.2009
33;Paya Lipah;1105110059;Paya Lipah;11.03.07.2010
34;Cot Geulumpang;1105110060;Cot Geulumpang;11.03.07.2036
35;Cot Keh;1105110062;Cot Keh;11.03.07.2038
36;Blang Batee;1105110063;Blang Batee;11.03.07.2034
37;Alue Rambong;1105110064;Alue Rambong;11.03.07.2037
38;Matang Peulawi;1105110065;Matang Peulawi;11.03.07.2035
