No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ngablak;3309180001;Ngablak;33.09.18.2001
2;Karangjati;3309180002;Karangjati;33.09.18.2002
3;Ketoyan;3309180003;Ketoyan;33.09.18.2003
4;Bolo;3309180004;Bolo;33.09.18.2004
5;Wonosegoro;3309180005;Wonosegoro;33.09.18.2007
6;Bandung;3309180006;Bandung;33.09.18.2008
7;Kedungpilang;3309180007;Kedungpilang;33.09.18.2009
8;Kalinanas;3309180008;Kalinanas;33.09.18.2010
9;Gilirejo;3309180009;Gilirejo;33.09.18.2011
10;Jatilawang;3309180010;Jatilawang;33.09.18.2012
11;Garangan;3309180011;Garangan;33.09.18.2013
12;Gosono;3309180012;Gosono;33.09.18.2006
13;Banyusri;3309180013;Banyusri;33.09.18.2005
14;Bojong;3309180014;Bojong;33.09.18.2014
15;Bercak;3309180015;Bercak;33.09.18.2015
16;Bengle;3309180016;Bengle;33.09.18.2016
17;Gunungsari;3309180017;Gunungsari;33.09.18.2017
18;Repaking;3309180018;Repaking;33.09.18.2018
