No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;B I N J A I;1275040001;Binjai;12.71.04.1005
2;Medan Tenggara;1275040002;Medan Tenggara;12.71.04.1006
3;D E N A I;1275040003;Denai;12.71.04.1004
4;Tegal Sari Mandala Iii;1275040004;Tegal S Mandala Iii;12.71.04.1003
5;Tegal Sari Mandala Ii;1275040005;Tegal S Mandala Ii;12.71.04.1002
6;Tegal Sari Mandala I;1275040006;---;---
