No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bangketa;7202031001;Bangketa;72.01.13.2001
2;Tobelombang;7202031002;Tobelombang;72.01.13.2002
3;Balaang;7202031003;Balaan;72.01.13.2003
4;Damai Makmur;7202031004;Damai Makmur;72.01.13.2012
5;Sumber Agung;7202031005;Sumber Agung;72.01.13.2015
6;Jaya Makmur;7202031006;Jaya Makmur;72.01.13.2013
7;Mantan B;7202031007;Mantan B;72.01.13.2004
8;Tomeang;7202031008;Tomeang;72.01.13.2005
9;Pibombo;7202031009;Pibombo;72.01.13.2007
10;Pakowa Bunta;7202031010;Pakowa Bunta;72.01.13.2006
11;Petak;7202031011;Petak;72.01.13.2009
12;Bolobungkang;7202031012;Bolobungkang;72.01.13.2008
13;Saiti;7202031013;Saiti;72.01.13.2014
14;Binohu;7202031014;Binohu;72.01.13.2011
15;Bella;7202031015;Bella;72.01.13.2010
16;Batu Hitam;7202031016;Batu Hitam;72.01.13.2016
17;Kabua Bua;7202031017;Kabua Bua;72.01.13.2017
18;Pulodalagan;7202031018;Pulo Dalagan;72.01.13.2018
19;Obok Balingara;7202031019;Obo Balingara;72.01.13.2019
20;Teteselu;7202031020;Tetesulu;72.01.13.2020
