No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Jenamas;6204010;Jenamas;62.04.01
2;Dusun Hilir;6204020;Dusun Hilir;62.04.02
3;Karau Kuala;6204030;Karau Kuala;62.04.03
4;Dusun Selatan;6204040;Dusun Selatan;62.04.06
5;Dusun Utara;6204050;Dusun Utara;62.04.04
6;Gunung Bintang Awai;6204060;Gn. Bintang Awai;62.04.05
