No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sei Musam;1213090001;Sei Musam;12.05.19.2003
2;Namu Sialang;1213090002;Namo Sialang;12.05.19.2005
3;Sei Serdang;1213090003;Sei Serdang;12.05.19.2004
4;Sei Bamban;1213090004;Sei Bamban;12.05.19.2002
5;Batang Serangan;1213090005;Batang Serangan;12.05.19.1001
6;Kuala Musam;1213090006;Kwala Musam;12.05.19.2006
7;Karya Jadi;1213090007;Karya Jadi;12.05.19.2007
8;Paluh Pakeh Babusalam;1213090008;Paluh Pakeh Babussalam;12.05.19.2008
