No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sepuk Laut;6112050001;Sepuk Laut;61.12.09.2012
2;Punggur Besar;6112050002;Pungur Besar;61.12.09.2010
3;Punggur Kecil;6112050003;Pungur Kecil;61.12.09.2009
4;Kalimas;6112050004;Kalimas;61.12.09.2008
5;Tanjung Saleh;6112050005;Tanjung Saleh;61.12.09.2011
6;Sungai Belidak;6112050006;Sungai Belidak;61.12.09.2007
7;Sungai Kakap;6112050007;Sungai Kakap;61.12.09.2001
8;Sungai Itik;6112050008;Sungai Itik;61.12.09.2002
9;Pal.ix;6112050009;---;---
10;Sungai Rengas;6112050010;Sungai Rengas;61.12.09.2005
11;Jeruju Besar;6112050011;Jeruju Besar;61.12.09.2003
12;Sungai Kupah;6112050012;Sungai Kupah;61.12.09.2004
13;Punggur Kapuas;6112050013;Punggur Kapuas;61.12.09.2013
