No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lambanan;7317051001;Lambanan;73.17.12.2004
2;Buntu Sarek;7317051002;Buntu Sarek;73.17.12.2009
3;Pajang;7317051003;Pajang;73.17.12.2008
4;Kadundung;7317051004;Kadundung;73.17.12.2002
5;Tobaru;7317051005;To'barru;73.17.12.2010
6;Ulusalu;7317051006;Ulusalu;73.17.12.2003
7;Boneposi;7317051007;Boneposi;73.17.12.2006
8;Rante Balla;7317051008;Rante Balla;73.17.12.2001
9;Pangi;7317051009;Pangi;73.17.12.2007
10;Tabang;7317051010;Tabang;73.17.12.2005
11;Tibussan;7317051011;Tibussan;73.17.12.2011
12;Tolajuk;7317051012;To'lajuk;73.17.12.2012
