No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Lulut;6303040001;Sungai Lulut;63.03.04.1001
2;Gudang Hirang;6303040002;Gudang Hirang;63.03.04.2005
3;Pematang Panjang;6303040003;Pematang Panjang;63.03.04.2018
4;Gudang Tengah;6303040004;Gudang Tengah;63.03.04.2012
5;Abumbun Jaya;6303040005;Abumbun Jaya;63.03.04.2021
6;Sungai Tabuk Kota;6303040006;Sungai Tabuk Kota;63.03.04.2009
7;Sungai Tabuk Keramat;6303040007;Sungai Tabuk Keramat;63.03.04.2010
8;Pemakuan;6303040008;Pemakuan;63.03.04.2008
9;Sungai Pinang Lama;6303040009;Sungai Pinang;63.03.04.2006
10;Lok Baintan;6303040010;Lok Baintan;63.03.04.2004
11;Sungai Bakung;6303040011;Sungai Bakung;63.03.04.2002
12;Sungai Tandipah;6303040012;Sungai Tandipah;63.03.04.2003
13;Paku Alam;6303040013;Paku Alam;63.03.04.2016
14;Lok Baintan Dalam;6303040014;Liok Baintan Dalam;63.03.04.2017
15;Sungai Pinang Baru;6303040015;Sungai Pinang Baru;63.03.04.2015
16;Pembantanan;6303040016;Pembantanan;63.03.04.2007
17;Lokbuntar;6303040017;Lok Buntar;63.03.04.2011
18;Pejambuan;6303040018;Pejambuan;63.03.04.2013
19;Sungai Bangkal;6303040019;Sungai Bangkal;63.03.04.2019
20;Keliling Benteng Ilir;6303040020;Keliling Benteng Ilir;63.03.04.2014
21;Tajau Landung;6303040021;Tajau Landung;63.03.04.2020
