No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kujangsari;3279040001;Kujangsari;32.79.04.2006
2;Bojongkantong;3279040002;Bojongkantong;32.79.04.1005
3;Rejasari;3279040003;Rejasari;32.79.04.2002
4;Langensari;3279040004;Langensari;32.79.04.2001
5;Muktisari;3279040005;Muktisari;32.79.04.1004
6;Waringinsari;3279040006;Waringinsari;32.79.04.2003
