No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Tarakan Timur;6571010;Tarakan Timur;65.71.03
2;Tarakan Tengah;6571020;Tarakan Tengah;65.71.02
3;Tarakan Barat;6571030;Tarakan Barat;65.71.01
4;Tarakan Utara;6571040;Tarakan Utara;65.71.04
