No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mbilur Pangadu;5316030001;Mbilur Pangadu;53.17.04.2001
2;Prai Karoku Jangga;5316030002;Praikoruku Jangga;53.17.04.2003
3;Padira Tana;5316030003;Padira Tana;53.17.04.2009
4;Soru;5316030004;Soru;53.17.04.2002
5;Weluk Prai Memang;5316030005;Weluk Praimemang;53.17.04.2006
6;Maradesa;5316030006;Mara Desa;53.17.04.2005
7;Bolubokat;5316030007;Bolu Bokat;53.17.04.2004
8;Bolubokat Utara;5316030008;Bolu Bokat Utara;53.17.04.2011
9;Lenang;5316030009;Lenang;53.17.04.2007
10;Ngadu Mbolu;5316030010;Ngadu Bolu;53.17.04.2010
11;Tana Mbanas;5316030011;Tana Mbanas;53.17.04.2008
12;Maradesa Timur;5316030012;Maradesa Timur;53.17.04.2012
13;Maradesa Selatan;5316030013;Maradesa Selatan;53.17.04.2013
14;Tana Mbanas Selatan;5316030014;Tana Mbanas Selatan;53.17.04.2014
15;Tana Mbanas Barat;5316030015;Tana Mbanas Barat;53.17.04.2015
16;Ngadu Olu;5316030016;Ngadu Olu;53.17.04.2016
17;Lenang Selatan;5316030017;Lenang Selatan;53.17.04.2017
18;Bolubokat Barat;5316030018;Bolubokat Barat;53.17.04.2018
