No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Suka Merindu;1610052001;Suka Merindu;16.10.10.2001
2;Saranglang;1610052002;Sarang Elang;16.10.10.2002
3;Kamal;1610052003;Kamal;16.10.10.2003
4;Pulau Negara;1610052004;Pulau Negara;16.10.10.2004
5;Seribanding;1610052005;Seri Bandung;16.10.10.2008
6;Talang Pangeran Ulu;1610052006;Talang Pangeran Ulu;16.10.10.2005
7;Ulak Kembahang I;1610052007;Ulak Kembahang I;16.10.10.2006
8;Ulak Petangisan;1610052008;Ulak Petangisan;16.10.10.2007
9;Talang Pangeran Ilir;1610052009;Talang Pangeran Ilir;16.10.10.2010
10;Ulak Kembahang Ii;1610052010;Ulak Kembahang Ii;16.10.10.2009
11;Arisan Jaya;1610052011;Arisan Jaya;16.10.10.2011
