No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bangbayang;3211070001;Bangbayang;32.11.06.2005
2;Kaduwulung;3211070002;Kaduwulung;32.11.06.2006
3;Cijati;3211070011;Cijati;32.11.06.2011
4;Mekarmulya;3211070012;Mekarmulya;32.11.06.2003
5;Cikadu;3211070013;Cikadu;32.11.06.2004
6;Karangheuleut;3211070014;Karangheuleut;32.11.06.2007
7;Cijeler;3211070015;Cijeler;32.11.06.2008
8;Ambit;3211070016;Ambit;32.11.06.2009
9;Sukatali;3211070017;Sukatali;32.11.06.2014
10;Situraja;3211070018;Situraja;32.11.06.2002
11;Jatimekar;3211070019;Jatimekar;32.11.06.2010
12;Situraja Utara;3211070020;Situraja Utara;32.11.06.2001
13;Malaka;3211070021;Malaka;32.11.06.2013
14;Pamulihan;3211070022;Pamulihan;32.11.06.2012
15;Cicarimanah;3211070023;Cicarimanah;32.11.06.2015
