No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Kotamobagu Selatan;7174010;Kotamobagu Selatan;71.74.03
2;Kotamobagu Timur;7174020;Kotamobagu Timur;71.74.02
3;Kotamobagu Barat;7174030;Kotamobagu Barat;71.74.04
4;Kotamobagu Utara;7174040;Kotamobagu Utara;71.74.01
