No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sedau;6172010001;Sedau;61.72.05.1001
2;Sijangkung;6172010002;Sijangkung;61.72.05.1003
3;Pangmilang;6172010003;Pangmilang;61.72.05.1004
4;Sagatani;6172010004;Sagatani;61.72.05.1002
