No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Baling Karang;1114071001;Baling Karang;11.16.12.2014
2;Suka Makmur;1114071002;Suka Makmur;11.16.12.2013
3;Sulum;1114071003;Sulum;11.16.12.2012
4;Juar;1114071004;Juar;11.16.12.2011
5;Pematang Durian;1114071005;Pematang Durian;11.16.12.2010
6;Sekumur;1114071006;Sekumur;11.16.12.2008
7;Tanjung Gelumpang;1114071007;Tanjung Gelumpang;11.16.12.2009
8;Lubuk Sidup;1114071008;Lubuk Sidup;11.16.12.2007
9;Sekerak Kanan;1114071009;Sekerak Kanan;11.16.12.2006
10;Bandar Mahligai;1114071010;Banda Mahligai;11.16.12.2001
11;Sekerak Kiri;1114071011;Sekerak Kiri;11.16.12.2002
12;Pantai Perlak;1114071012;Pantai Perlak;11.16.12.2004
13;Pantai Tinjau;1114071013;Pantai Tinjau;11.16.12.2003
14;Kebun Batang Ara;1114071014;Kebon Batang Ara;11.16.12.2005
