No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Yuguru;9429034001;Yuguru;91.24.12.2002
2;Meborok;9429034002;Meborok;91.24.12.2001
3;Setmit;9429034003;Setmit;91.24.12.2004
4;Ngenamba;9429034004;Ngenamba;91.24.12.2006
5;Narugum;9429034005;Narugum;91.24.12.2007
6;Eregenmangge;9429034006;Eregenmanggal;91.24.12.2008
7;Talpam;9429034007;Talpam;91.24.12.2009
8;Aptam;9429034008;Aptam;91.24.12.2005
9;Signimarem;9429034009;Siginimarem;91.24.12.2010
10;Bone;9429034010;Bone;91.24.12.2011
11;Olonmu;9429034011;Olunmu;91.24.12.2012
12;Sabiem;9429034012;Sabiem;91.24.12.2013
13;Pereki;9429034013;Pereki;91.24.12.2014
14;Lumurak;9429034014;Lemurak;91.24.12.2003
