No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Amplas;1212260001;Amplas;12.07.26.2008
2;Kenangan;1212260002;Kenangan;12.07.26.1019
3;Tembung;1212260003;Tembung;12.07.26.2006
4;Sumber Rejo Timur;1212260004;Sambirejo Timur;12.07.26.2002
5;Sei Rotan;1212260005;Sei Rotan;12.07.26.2018
6;Bandar Klippa;1212260006;Bandar Klippa;12.07.26.2012
7;Bandar Khalipah;1212260007;Bandar Khalipah;12.07.26.2011
8;Medan Estate;1212260008;Medan Estate;12.07.26.2015
9;Laut Dendang;1212260009;Laut Dendang;12.07.26.2005
10;Sampali;1212260010;Sampali;12.07.26.2010
11;Bandar Setia;1212260011;Bandar Setia;12.07.26.2017
12;Kolam;1212260012;Kolam;12.07.26.2003
13;Saentis;1212260013;Saentis;12.07.26.2009
14;Cinta Rakyat;1212260014;Cinta Rakyat;12.07.26.2007
15;Cinta Damai;1212260015;Cinta Damai;12.07.26.2016
16;Pematang Lalang;1212260016;Pematang Lalang;12.07.26.2001
17;Percut;1212260017;Percut;12.07.26.2004
18;Tanjung Rejo;1212260018;Tanjung Rejo;12.07.26.2014
19;Tanjung Selamat;1212260019;Tanjung Selamat;12.07.26.2013
20;Kenangan Baru;1212260020;Kenangan Baru;12.07.26.1020
