No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Paloh Batee;1174020002;Paloh Batee;11.73.01.2026
2;Lhok Mon Puteh;1174020003;Lhok Mon Puteh;11.73.01.2009
3;Cot Girek;1174020004;Cot Girek Kandang;11.73.01.2006
4;Manyang;1174020005;---;---
5;Blang Crum;1174020006;Blang Crum;11.73.01.2003
6;Alue Awe;1174020007;Alue Awe;11.73.01.2002
7;Cut Mamplam;1174020008;Cut Mamplam;11.73.01.2004
8;Mns Mee;1174020009;Meunasah Mee;11.73.01.2005
9;Mns Blang;1174020010;Meunasah Blang;11.73.01.2025
10;Uteunkot;1174020011;Uteunkot;11.73.01.2008
11;Blang Pohroh;1174020012;Blang Poroh;11.73.01.2016
12;Paya Punteut;1174020013;Paya Punteuet;11.73.01.2015
13;Keude Cunda;1174020014;Keude Cunda;11.73.01.2007
14;Mns Mesjid;1174020015;Meunasah Mesjid;11.73.01.2010
15;Panggoi;1174020016;Mns. Panggoi;11.73.01.2011
16;Paya Bili;1174020017;Paya Bili;11.73.01.2013
17;Mns Alue;1174020018;Meunasah Alue;11.73.01.2014
