No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulutan;7102200001;Pulutan;71.02.08.2003
2;Sinuian;7102200002;Sinuian;71.02.08.2004
3;Kaima;7102200003;Kaima;71.02.08.2005
4;Parepey;7102200004;Parepei;71.02.08.2002
5;Kasuratan;7102200005;Kasuratan;71.02.08.2001
6;Sendangan;7102200006;Sendangan;71.02.08.2006
7;Timu;7102200007;Timu;71.02.08.2007
8;Tampusu;7102200008;Tampusu;71.02.08.2009
9;Talikuran;7102200009;Talikuran;71.02.08.2008
10;Paslaten;7102200010;Paslaten;71.02.08.2010
11;Leleko;7102200011;Leleko;71.02.08.2011
