No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Riseh Tunong;1111010001;Riseh Tunong;11.08.15.2035
2;Gunci;1111010002;Gunci;11.08.15.2036
3;Kubu;1111010003;Kubu;11.08.15.2037
4;Blang Cut;1111010004;Blang Cut;11.08.15.2038
5;Riseh Teungoh;1111010005;Riseh Teungoh;11.08.15.2034
6;Riseh Baroh;1111010006;Riseh Baroh;11.08.15.2033
7;Lhok Cut;1111010007;Lhok Cut;11.08.15.2039
8;Sawang;1111010008;Sawang;11.08.15.2032
9;Blang Teurakan;1111010009;Blang Teurakan;11.08.15.2031
10;Jurong;1111010010;Jurong;11.08.15.2028
11;Blang Manyak;1111010011;Blang Manyak;11.08.15.2029
12;Lhok Jok;1111010012;Lhok Jok;11.08.15.2030
13;Babah Krueng;1111010013;Babah Krueng;11.08.15.2027
14;Rambong Payong;1111010014;Rambong Payong;11.08.15.2024
15;Teupin Rusep;1111010015;Teupin Rusep;11.08.15.2015
16;Lancok;1111010016;Lancok;11.08.15.2023
17;Lhok Bayu;1111010017;Lhok Bayu;11.08.15.2025
18;Paya Rabo Timu;1111010018;Paya Rabo Timu;11.08.15.2022
19;Paya Rabo Lhok;1111010019;Paya Rabo Lhok;11.08.15.2021
20;Krueng Baro;1111010020;Krueng Baro;11.08.15.2026
21;Blang Reuling;1111010021;Blang Reuling;11.08.15.2013
22;Punteuet;1111010022;Punteuet;11.08.15.2010
23;Meunasah Pulo;1111010023;Meunasah Pulo;11.08.15.2009
24;Lhok Kuyun;1111010024;Lhok Kuyun;11.08.15.2012
25;Lhok Gajah;1111010025;Lhok Gajah;11.08.15.2014
26;Pante Jaloh;1111010026;Pante Jaloh;11.08.15.2011
27;Babah Buloh;1111010027;Babah Buloh;11.08.15.2008
28;Cot Lambideng;1111010028;Cot Lambideng;11.08.15.2019
29;Gampong Teungoh;1111010029;Gampong Teungoh;11.08.15.2007
30;Paya Gaboh;1111010030;Paya Gaboh;11.08.15.2020
31;Kuta Meuligoe;1111010031;Kuta Meuligoe;11.08.15.2006
32;Abeuk Reuling;1111010032;Abeuk Reuling;11.08.15.2002
33;Cot Keumuneng;1111010033;Cot Kumuneng;11.08.15.2018
34;Ulee Geudong;1111010034;Ulee Geudong;11.08.15.2016
35;Tanjong Keumala;1111010035;Tanjong Keumala;11.08.15.2017
36;Lhok Krek;1111010036;Lhok Krek;11.08.15.2003
37;Glee Dagang;1111010037;Gle Dagang;11.08.15.2005
38;Lagang;1111010038;Lagang;11.08.15.2001
39;Lhok Merbo;1111010039;Lhok Merbo;11.08.15.2004
