No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sisarahili Oyo;1214083001;Sisarahili Oyo;12.14.22.2004
2;Tetehosi;1214083002;Tetehosi;12.14.22.2009
3;Lauso;1214083003;Lauso;12.14.22.2003
4;Orahili Huruna;1214083004;Orahili Huruna;12.14.22.2008
5;Sisobahili Huruna;1214083005;Sisobahili Huruna;12.14.22.2005
6;Hiliweto;1214083006;Hiliweto;12.14.22.2007
7;Soromaasi;1214083007;Soroma'asi;12.14.22.2002
8;Fadoro Ewo;1214083008;Fadoro Ewo;12.14.22.2001
9;Onohazumba;1214083009;Onohazumba;12.14.22.2006
10;Helefanikha;1214083010;Helefanikha;12.14.22.2010
