No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukamukti;3208160001;Sukamukti;32.08.12.2001
2;Sidamulya;3208160002;Sidamulya;32.08.12.2002
3;Jalaksana;3208160003;Jalaksana;32.08.12.2003
4;Babakanmulya;3208160004;Babakanmulya;32.08.12.2013
5;Sangkanerang;3208160005;Sangkanerang;32.08.12.2004
6;Sayana;3208160006;Sayana;32.08.12.2005
7;Peusing;3208160007;Peusing;32.08.12.2006
8;Sembawa;3208160008;Sembawa;32.08.12.2007
9;Sadamantra;3208160009;Sadamantra;32.08.12.2008
10;Maniskidul;3208160010;Manis Kidul;32.08.12.2009
11;Manislor;3208160011;Manis Lor;32.08.12.2010
12;Padamenak;3208160013;Padamenak;32.08.12.2012
13;Ciniru;3208160014;Ciniru;32.08.12.2011
14;Sindangbarang;3208160016;Sindangbarang;32.08.12.2014
15;Nanggerang;3208160017;Nanggerang;32.08.12.2015
