No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Intan Jaya;1507015001;Intan Jaya;15.06.09.2003
2;Bukit Indah;1507015002;Bukit Indah;15.06.09.2004
3;Kemang Manis;1507015003;Kemang Manis;15.06.09.2005
4;Dusun Mudo;1507015004;Dusun Mudo;15.06.09.2002
5;Rantau Badak;1507015005;Rantau Badak;15.06.09.1001
6;Sungai Papauh;1507015006;Sungaipapauh;15.06.09.2008
7;Sungai Muluk;1507015007;Sungaimuluk;15.06.09.2009
8;Pematang Balam;1507015008;Pematang Balam;15.06.09.2010
9;Lubuk Sebontan;1507015009;Lubuk Sebontan;15.06.09.2007
10;Rantau Badak Lamo;1507015010;Rantau Badak Lamo;15.06.09.2006
