No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pandan Sari;6301090001;Pandan Sari;63.01.07.2001
2;Salaman;6301090002;Salaman;63.01.07.2007
3;Kintapura;6301090003;Kintapura;63.01.07.2003
4;Pasir Putih;6301090004;Pasir Putih;63.01.07.2009
5;Kintap Kecil;6301090005;Kintap Kecil;63.01.07.2008
6;Kintap;6301090006;Kintap;63.01.07.2002
7;Muara Kintap;6301090007;Muara Kintap;63.01.07.2006
8;Bukit Mulia;6301090008;Bukit Mulia;63.01.07.2011
9;Sumber Jaya;6301090009;Sumber Jaya;63.01.07.2010
10;Kebun Raya;6301090010;Kebun Raya;63.01.07.2012
11;Mekar Sari;6301090011;Mekar Raya;63.01.07.2013
12;Sebamban Baru;6301090012;Sebamban Baru;63.01.07.2014
13;Sungai Cuka;6301090013;Sungai Cuka;63.01.07.2004
14;Riam Adungan;6301090014;Riam Adungan;63.01.07.2005
