No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jenggolo;3507160001;Jenggolo;35.07.13.2004
2;Sengguruh;3507160002;Sengguruh;35.07.13.2002
3;Kemiri;3507160003;Kemiri;35.07.13.2001
4;Tegalsari;3507160004;Tegalsari;35.07.13.2006
5;Mangunrejo;3507160005;Mangunrejo;35.07.13.2003
6;Panggungrejo;3507160006;Panggungrejo;35.07.13.2008
7;Kedungpedaringan;3507160007;Kedungpedaringan;35.07.13.2005
8;Penarukan;3507160008;Panarukan;35.07.13.1007
9;Cepokomulyo;3507160009;Cepokomulyo;35.07.13.1009
10;Kepanjen;3507160010;Kepanjen;35.07.13.1010
11;Talangagung;3507160011;Talangagung;35.07.13.2011
12;Dilem;3507160012;Dilem;35.07.13.2012
13;Ardirejo;3507160013;Ardirejo;35.07.13.1013
14;Sukoraharjo;3507160014;Sukoharjo;35.07.13.2014
15;Curung Rejo;3507160015;Curungrejo;35.07.13.2015
16;Jatirejoyoso;3507160016;Jatirejoyoso;35.07.13.2016
17;Ngadilangkung;3507160017;Ngadilangkung;35.07.13.2017
18;Mojosari;3507160018;Mojosari;35.07.13.2018
