No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Huaulu;8103140009;Huaulu;81.01.06.2012
2;Sawai;8103140010;Sawai;81.01.06.2022
3;Manusela;8103140011;Manusela;81.01.06.2007
4;Kanike;8103140012;Kanikeh;81.01.06.2010
5;Roho;8103140013;Roho;81.01.06.2011
6;Rumahsokat;8103140014;Rumahsokat;81.01.06.2021
7;Wahai;8103140015;Wahai;81.01.06.2001
8;Air Besar;8103140016;Air Besar;81.01.06.2002
9;Pasahari;8103140017;Pasahari;81.01.06.2003
10;Kaloa;8103140018;Kaloa;81.01.06.2009
11;Malaku;8103140039;Malaku;81.01.06.2045
12;Besi;8103140041;Besi;81.01.06.2044
13;Maraina;8103140042;Maraina;81.01.06.2046
14;Solea;8103140043;Solea;81.01.06.2047
15;Siatele;8103140044;Siatele;81.01.06.2050
16;Elemata;8103140045;Elemata;81.01.06.2048
17;Hatuolo;8103140046;Hatuolo;81.01.06.2049
18;Masihulan;8103140047;Masihulan;81.01.06.2051
19;Oping;8103140048;Oping;81.01.06.2052
20;Olong;8103140049;Olong;81.01.06.2053
