No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Laroonaha;7410052001;Laronaha;74.09.08.2001
2;Bandaeha;7410052002;Bandaeha;74.09.08.2002
3;Kota Maju;7410052003;Kota Maju;74.09.08.2003
4;Lameoru;7410052004;Lameoru;74.09.08.2013
5;Landawe;7410052005;Landawe;74.09.08.2004
6;Walandawe;7410052006;Walandawe;74.09.08.2014
7;Wiwirano;7410052007;Wiwirano;74.09.08.2005
8;Mopute;7410052008;Mopute;74.09.08.2006
9;Todoloiyo;7410052009;Tadoloiyo;74.09.08.2007
10;Puuhialu;7410052010;Puuhialu;74.09.08.2008
11;Linomoiyo;7410052011;Linomoiyo;74.09.08.1009
12;Bende Wuta;7410052012;Bendewuta;74.09.08.2015
13;Todoloiyo Trans;7410052013;Tadoloiyo Trans;74.09.08.2019
14;Sambandete;7410052014;Sambandete;74.09.08.2010
15;Paka Indah;7410052015;Paka Indah;74.09.08.2011
16;Tinondo;7410052016;Tinondo;74.09.08.2016
17;Horoe;7410052017;Horoe;74.09.08.2018
