No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Buruway;9102010;Buruway;92.08.02
2;Teluk Arguni;9102020;Teluk Arguni Bawah;92.08.06
3;Teluk Arguni;9102020;Teluk Arguni Atas;92.08.03
4;Teluk Arguni Bawah;9102021;Teluk Arguni Bawah;92.08.06
5;Kaimana;9102030;Kaimana;92.08.01
6;Kambrau;9102031;Kambrau;92.08.05
7;Teluk Etna;9102040;Teluk Etna;92.08.04
8;Yamor;9102041;Yamor;92.08.07
