No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jeung Jing;3603010008;Jeungjing;36.03.05.2017
2;Cisoka;3603010009;Cisoka;36.03.05.2001
3;Sukatani;3603010010;Sukatani;36.03.05.2004
4;Cempaka;3603010011;Cempaka;36.03.05.2008
5;Karangharja;3603010012;Karang Harja;36.03.05.2014
6;Carenang;3603010013;Carenang;36.03.05.2009
7;Bojongloa;3603010014;Bojong Loa;36.03.05.2006
8;Caringin;3603010015;Caringin;36.03.05.2002
9;Selapajang;3603010016;Selapajang;36.03.05.2003
10;Cibugel;3603010017;Cibugel;36.03.05.2007
