No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukosari;3308150001;Sukosari;33.08.14.2003
2;Kedungsari;3308150002;Kedungsari;33.08.14.2009
3;Salamkanci;3308150003;Salamkanci;33.08.14.2002
4;Banyuwangi;3308150004;Banyuwangi;33.08.14.2008
5;Trasan;3308150005;Trasan;33.08.14.2007
6;Bandongan;3308150006;Bandongan;33.08.14.2001
7;Sukodadi;3308150007;Sukodadi;33.08.14.2010
8;Tonoboyo;3308150008;Tonoboyo;33.08.14.2004
9;Kebonagung;3308150009;Kebonagung;33.08.14.2011
10;Kalegen;3308150010;Kalegen;33.08.14.2012
11;Ngepanrejo;3308150011;Ngepanrejo;33.08.14.2013
12;Gandusari;3308150012;Gandusari;33.08.14.2005
13;Sidorejo;3308150013;Sidorejo;33.08.14.2006
14;Rejosari;3308150014;Rejosari;33.08.14.2014
