No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Uluway;7318020010;Uluway;73.18.12.2006
2;Uluway Barat;7318020011;Uluway Barat;73.18.12.2021
3;Lembang Gasing;7318020019;---;---
4;Lembang Marinding;7318020023;Marinding;73.18.12.2022
5;'Lembang Ke''pe Tinoring';7318020024;---;---
6;Lembang Randanan;7318020025;Randanan;73.18.12.2012
7;Kelurahan Tampo;7318020030;Tapparan Utara;73.18.11.2011
8;Lembang Simbuang;7318020032;Simbuang;73.18.09.2003
9;Kelurahan Lemo;7318020034;---;---
10;Kelurahan Tengan;7318020035;Rano Tengah;73.18.37.2004
11;Lembang Rantedada;7318020037;Rante Dada;73.18.12.2017
12;'Lembang Pa''tengko';7318020038;Pa'tengko;73.18.12.2018
13;Kelurahan Rante Kalua;7318020040;Rante Kalua';73.18.12.1002
14;Lembang Buntu Tangti;7318020041;Buntu Tangti;73.18.12.2015
15;Lembang Buntu Datu;7318020042;Buntu Datu;73.18.12.2027
16;Lembang Palipu;7318020043;---;---
17;Lembang Pakala;7318020044;---;---
