No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Gunungsitoli Idanoi;1278010;Gunungsitoli Idanoi;12.78.04
2;Gunungsitoli Selatan;1278020;Gunungsitoli Selatan;12.78.02
3;Gunungsitoli Barat;1278030;Gunungsitoli Barat;12.78.06
4;Gunung Sitoli;1278040;Gunungsitoli;12.78.01
5;Gunungsitoli Alo Oa;1278050;Gunungsitoli Alo'oa;12.78.05
6;Gunungsitoli Utara;1278060;Gunungsitoli Utara;12.78.03
