No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sital;1101021001;Sital;11.09.03.2016
2;Leubang;1101021002;Leubang;11.09.03.2015
3;Leubang Hulu;1101021003;Leubang Hulu;11.09.03.2014
4;Awe Seubal;1101021004;Awe Seubal;11.09.03.2004
5;Lantik;1101021005;Lantik;11.09.03.2013
6;Awe Kecil;1101021006;Awe Kecil;11.09.03.2011
7;Salur;1101021007;Salur;11.09.03.2009
8;Salur Latun;1101021008;Salur Latun;11.09.03.2008
9;Salur Lasengalu;1101021009;Salur Lasengalu;11.09.03.2007
10;Nancala;1101021010;Nancala;11.09.03.2018
11;Maudil;1101021011;Maudil;11.09.03.2017
12;Inor;1101021012;Inor;11.09.03.2006
13;Naibos;1101021013;Naibos;11.09.03.2012
14;Laayon;1101021014;Laayon;11.09.03.2005
15;Angkeo;1101021015;Angkeo;11.09.03.2003
16;Bunon;1101021016;Bunon;11.09.03.2002
17;Silengas;1101021017;Silengas;11.09.03.2001
18;Pulau Teupah;1101021018;Pulau Teupah;11.09.03.2010
