No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hegarsari;3203020001;Hegarsari;32.03.21.2009
2;Jatisari;3203020002;Jatisari;32.03.21.2003
3;Kertasari;3203020003;Kertasari;32.03.21.2006
4;Talagasari;3203020004;Talagasari;32.03.21.2008
5;Sirnagalih;3203020005;Sirnagalih;32.03.21.2004
6;Saganten;3203020006;Saganten;32.03.21.2001
7;Jayagiri;3203020007;Jayagiri;32.03.21.2005
8;Muaracikadu;3203020008;Muaracikadu;32.03.21.2002
9;Girimukti;3203020009;Girimukti;32.03.21.2007
10;Mekarlaksana;3203020010;Mekarlaksana;32.03.21.2010
11;Kertamukti;3203020011;Kertamukti;32.03.21.2011
