No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hoya;9412044001;Hoya;91.09.14.2001
2;Jinoni;9412044002;Jinonin;91.09.14.2003
3;Mamontoga;9412044003;Mamontoga;91.09.14.2002
4;Kulamogan;9412044004;Kulama Ogom;91.09.14.2004
5;Jawa;9412044005;Jawa;91.09.14.2006
6;Puti;9412044006;Puti;91.09.14.2005
