No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Air Beliti;1605072001;Air Beliti;16.05.20.2009
2;Suka Mulya;1605072002;Sukamulya;16.05.20.2003
3;Jaya Tunggal;1605072003;Jaya Tunggal;16.05.20.2002
4;Remayu;1605072004;Remayu;16.05.20.2006
5;Petunang;1605072005;Petunang;16.05.20.2007
6;Jaya Bakti;1605072006;Jaya Bhakti;16.05.20.2005
7;Dharma Sakti;1605072007;Darma Sakti;16.05.20.2004
8;Banpres;1605072008;Banpres;16.05.20.2001
9;Bamasko;1605072009;Bamasco;16.05.20.2011
10;Lubuk Rumbai;1605072010;Lubuk Rumbai;16.05.20.2008
11;Leban Jaya;1605072011;Leban Jaya;16.05.20.2010
