No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bungur;3504150001;Bungur;35.04.08.2001
2;Babadan;3504150002;Babadan;35.04.08.2002
3;Sukowiyono;3504150003;Sukowiyono;35.04.08.2003
4;Sembon;3504150004;Sembon;35.04.08.2004
5;Sukowidodo;3504150005;Sukowidodo;35.04.08.2005
6;Tanjungsari;3504150006;Tanjungsari;35.04.08.2006
7;Gedangan;3504150007;Gedangan;35.04.08.2007
8;Sukodono;3504150008;Sukodono;35.04.08.2008
9;Karangrejo;3504150009;Karangrejo;35.04.08.2009
10;Sukorejo;3504150010;Sukorejo;35.04.08.2010
11;Punjul;3504150011;Punjul;35.04.08.2011
12;Tulungrejo;3504150012;Tulungrejo;35.04.08.2013
13;Jeli;3504150013;Jeli;35.04.08.2012
