No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ulak Surung;1674042001;Ulak Surung;16.73.08.1002
2;Pasar Satelit;1674042002;Pasar Satelit;16.73.08.1004
3;Kenanga;1674042003;Kenanga;16.73.08.1003
4;Senalang;1674042004;Senalang;16.73.08.1005
5;Batu Urip;1674042005;Batu Urip;16.73.08.1001
6;Megang;1674042006;Megang;16.73.08.1006
7;Ponorogo;1674042007;Ponorogo;16.73.08.1009
8;Jogoboyo;1674042008;Jogoboyo;16.73.08.1007
9;Puncak Kemuning;1674042009;Puncak Kemuning;16.73.08.1008
10;Kali Serayu;1674042010;Kali Serayu;16.73.08.1010
